,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
300,(-0.8109041083809733+0j),(0.09506233318000831+0.023274103536649344j),(-0.16349473557254074-0.09264965413509527j),(-0.05555236203762091+0.10011409241000387j),(0.06961909876589584-0.103285990107166j),(0.04618387391898069-0.117777780009682j),(0.11137249594699485-0.059380761086778235j),(-0.3792662134969988-0.2495976704977056j),(-0.43285990619089765-0.32946304485630334j),(0.1949528292270205+0.3656574553929449j),(0.0742287696095853-0.15748801092288547j),(0.10842305602350731+0.039552055855359536j),(0.14741734973210338+0.08772928344694221j),(0.027768159031765906-0.021545404253906997j)
301,(-0.2665560451689805+0j),(-0.02411402241616663-0.043699648633065295j),(-0.09336747502410889-0.06625776547823307j),(-0.07300142766594918+0.08220378966398863j),(0.08272451754036458-0.005318031023978653j),(-0.27897768772535675-0.04862683503836001j),(-8.970391759302587e-06-0.1916801316449827j),(-0.3619115073956052-0.05026746982276801j),(-0.18986759417659554-0.2965550602849089j),(0.18635085760864137+0.22301279355632891j),(0.1677239722807728-0.1469757059838175j),(0.016338401599643258+0.0732539844197698j),(0.04546322111145548-0.05461467891177204j),(-0.032947789099186185-0.028993398857068305j)
302,(-0.04184809589981696+0j),(-0.028579766342342647+0.0674017856821526j),(0.03979338254810241+0.132722762337638j),(-0.18835954305677444+0.0051925963800550715j),(0.1278143801320093+0.038971873551212205j),(-0.5117766112130601+0.06025001077962733j),(0.12032720625024558+0.017163155116068685j),(-0.014328272233301131-0.07888770591325833j),(0.050465794142223866-0.24933033384935402j),(0.1451109486460869-0.02210556550215001j),(0.2918197580627824+0.2905771764937875j),(-0.04699069247565065+0.13296129274864654j),(0.1369469660825561+0.07156329123448663j),(-0.022505760973844796-0.10125262983724292j)
303,(0.9123008421735238+0j),(0.05131148198658559+0.03284662258478063j),(0.01268622673416414+0.1145387296134122j),(-0.16988377613256828+0.1818505544534389j),(-0.09173047016569966-0.0968474921733748j),(-0.16785166273177984-0.1361788966236614j),(0.3798360242884879-0.15790415246273315j),(-0.14895796554306356-0.3639681241432517j),(-0.4119426990039661-0.036264252484764975j),(0.13473871365916526-0.2189491618932625j),(0.46486615851423524+0.19729619050078656j),(-0.20167874469426186+0.27594688427221054j),(-0.1553223415131472-0.08199205983743568j),(-0.027427677607520733-0.0651824240923384j)
304,(0.878844568110046+0j),(0.09692442914216674-0.09084956823627997j),(0.10363749180667471+0.08096538077285725j),(-0.15662652106215433+0.1687907431427435j),(-0.05092317415165818-0.181704003529793j),(-0.06198330995929874-0.21814720226041057j),(0.4015585692817906-0.16103725312388859j),(-0.26271249690038456-0.4300474632646683j),(-0.3170318509890301-0.19989689265879412j),(0.08659476102622239-0.01646661342393972j),(0.16230908247903605+0.14164686874730115j),(-0.23371091112398087+0.0789303271929506j),(-0.08195749642683246-0.13115926621555202j),(0.0018229900275550104+0.041176640635805575j)
305,(-0.06625734489951493+0j),(0.09428899144719771-0.10874683608530143j),(0.10919061140660423-0.00554802624362173j),(-0.017643549858913574+0.0012777467490511472j),(-0.019705924817871034+0.10389652905573284j),(-0.17672090254057143-0.242093353206286j),(0.49830182513034466+0.1719572890604624j),(-0.16775061143649947-0.5156328498195735j),(-0.3154976274400616-0.06529323251677789j),(-0.019981840112580924+0.3177585722170508j),(0.20903322137481753-0.022205778956994746j),(-0.06689342208648952-0.03242301439799368j),(-0.018109479741837683+0.08850594421249651j),(-0.04782366646932282+0.1932834412217631j)
306,(0.15682331337015326+0j),(0.11312900779317972-0.0225573274045619j),(-0.04287868684296483-0.031635343539409j),(0.004439836802344076+0.02425353702070777j),(-0.12145380253920471-0.09814544920860263j),(0.07321663298951285-0.08159734593617111j),(0.31888151302778484+0.6386681973526301j),(-0.10146404223253667-0.11639558279936249j),(-0.44823362629097724+0.4104373120714841j),(-0.02159007726552892+0.1311675285113732j),(0.20661714932735206-0.03980033977743762j),(0.04939287476327184+0.08988760664354944j),(0.015381471080563085-0.12006105494353395j),(-0.04048463545421698+0.1055517058695996j)
307,(-0.3404169210038692+0j),(-0.04090628541734817+0.0831223788259488j),(0.048092532196983555+0.056982812885892305j),(-0.16889093988732196+0.004929392435414355j),(-0.09771279792281307+0.07344216849529421j),(0.025345093939100036-0.02654819838302627j),(-0.2692470191014148+0.31631016454390676j),(-0.2979563873878063-0.16140318354379335j),(0.0798762323200695+0.28933078319468813j),(0.2492200504363522-0.005971569833305726j),(0.21825893864054527-0.0814760812162749j),(0.08761535235968188-0.12125002468074328j),(-0.043791901136513364+0.025082968357900835j),(0.06143003928199889-0.04070764246506974j)
308,(-0.29416714010540174+0j),(-0.04277060774611263+0.13850545203504105j),(0.04938793964191791+0.05194961054298706j),(-0.04185458231856724-0.04731779021640278j),(0.11280373049144143-0.0945663957833332j),(-0.09353128363789334+0.02759775012239403j),(-0.029439156077713496-0.0762887271623099j),(0.05395179561287879-0.6483565937364664j),(0.1634621120670161+0.16154315012767823j),(0.33703149898789153+0.06381834735334099j),(0.26353304184925475-0.12417857624186686j),(0.19019292826208595-0.025920809571414002j),(-0.059459697378669955-0.08730061605094777j),(0.0005468598138435726-0.08689964619876325j)
309,(0.26167233008867147+0j),(0.01565847619384917+0.03290412365962413j),(-0.02765434578288156+0.031950435644355034j),(-0.08253721714920498-0.07372162425135328j),(-0.05212359732832242-0.19956977746899907j),(0.12440722896191295+0.0024856972068830058j),(-0.1233919059383674-0.20146467658891792j),(-0.11899419864496649-0.6039758803610276j),(-0.09324041365286952-0.07788774215747733j),(0.10796826543078683-0.027065978231190252j),(-0.16191070852399575+0.23008108348237377j),(0.0480172570109362+0.0932923776928452j),(-0.11879148932926947+0.15847188490440872j),(0.03258059853306494+0.03823817321667675j)
310,(0.33238960826523367+0j),(-0.053252551043207946-0.1488014847352655j),(0.07420521959129174+0.0162333310140803j),(-0.21689374062447797+0.049111553837539304j),(-0.0028368724866147943-0.005878324324689606j),(0.14145029265728642-0.04794178884173017j),(-0.22731494625189974+0.09503979875480813j),(0.6680836281372637-0.16285783957361188j),(0.28506879051051326+0.003130870531771192j),(0.26252956130623983+0.14310982422108123j),(-0.11406379026535099+0.023538095310402046j),(0.14005210675243354+0.03072106647743182j),(0.02954743678070606+0.10969095638075425j),(0.022937077274146227+0.13847520020376727j)
311,(0.6043193581837856+0j),(0.02300708028340203-0.0023975593215403677j),(-0.0021676558755128576-0.08583460021626738j),(-0.008130244858327584-0.027437076998446663j),(-0.08279423456657015-0.03529317660455425j),(-0.05212972916826211-0.194183443398238j),(-0.495531799317901+0.14171263564426556j),(0.6425768970485539+0.06079678421435926j),(0.18072921769900124+0.18355868563685793j),(0.24337138026085808+0.1194052036757403j),(-0.03819886724089537+0.15686895177512067j),(-0.17162943115816548+0.11269533063838832j),(-0.05298596694913507-0.026009825849765446j),(-0.0028934134647943047+0.03639837003533279j)
312,(0.4080075717684297+0j),(-0.048718243472799-0.11670266825307887j),(0.0647591721730355-0.11952094758293524j),(0.1502394313640183+0.2389853957188222j),(-6.388793965332411e-05+0.11316899324956955j),(0.04543314073468544+0.3078187417193706j),(-0.3618322974853715+0.032746297968143184j),(0.21502852464882788+0.23543031149696414j),(0.22880020473397453-0.04926155186126692j),(0.04475579253171824-0.15575718014010304j),(0.06227873271470759+0.17849521769797266j),(-0.062293637047866-0.12845888185800347j),(-0.08367488882633005-0.04924799317392846j),(0.027985536211719623-0.07722576984715547j)
313,(0.6324909960880071+0j),(-0.06407658696593575-0.012848225016645468j),(0.1334844104673315+0.016324510975594172j),(-0.03976478778819641-0.016257721364089074j),(0.3608323475201435-0.1411635711750628j),(-0.01376521575012113+0.45126137000315186j),(0.22398290103656282-0.04854096422928012j),(-0.3333114496227355+0.12014182557236222j),(0.0994216680221279+0.14455589606116676j),(-0.07832968535019388-0.23289332840331356j),(-0.07090977599429171+0.21749124453835386j),(-0.05437907984994484-0.06429373174626553j),(0.05954531257317291-0.10909332671656308j),(0.07295818480484535-0.018330638541709465j)
314,(0.13857058366909702+0j),(-0.021057065878472357+0.0907820693108873j),(0.004994781539630302-0.04493158461750767j),(-0.009141044621178977+0.17476760440761915j),(0.17500407338880875-0.147874915866711j),(0.14534039652500302+0.47775893148719273j),(0.5858794704953109+0.024344620475472367j),(-0.4491233223374892+0.27443250286114984j),(-0.2322978795229507+0.011167190027144919j),(0.13369702770910233-0.14578417030238464j),(-0.2340122383436129-0.12627879865229724j),(0.022437570135624328-0.09421831299662319j),(0.026935147668896757-0.044232103403290056j),(-0.1416918570264376+0.05558882732158376j)
315,(0.17716214205027436+0j),(-0.014434757538045857+0.07117797911519329j),(-0.08096664791019642-0.055841761660849434j),(-0.17675050069804338-0.17187944639497724j),(-0.13280833916751103-0.056785362728601456j),(0.01552468401402285+0.6781580761820332j),(0.2737286210201215-0.08819375341313801j),(-0.09491409970269671-0.04427020964106601j),(-0.017143921807461153-0.1859703190849042j),(-0.10887535811701096-0.014642472274215376j),(-0.31393998307885107+0.12921449298016668j),(-0.04928818115975051-0.15637021059227832j),(0.016558409321955438-0.10467447325358906j),(0.013987330055600261-0.05916300988216422j)
316,(0.4036693438646406+0j),(0.0021345169358114938-0.021868465566861627j),(0.08241822025920617+0.010836689012792229j),(0.08634728673914056-0.031459467786190465j),(0.10544972108581643-0.026056684123910975j),(0.2874428207515034+0.3774892484552863j),(-0.12534866638828135-0.3021729062587296j),(-0.26482973016450023+0.28316962415242886j),(-0.5789399773245545+0.09506680437339607j),(-0.12426092512484002+0.1862898980715505j),(-0.04888709537701968+0.012289502313487952j),(-0.13767905390401866+0.016013339899841668j),(-0.13825813281349744+0.10532202417994868j),(0.015055251255892143-0.20587672842619215j)
317,(0.5913604962388959+0j),(0.096736897052322-0.08773879320563185j),(0.00047505005034423906-0.056884509609285476j),(0.03187315669901994+0.040078692356077736j),(-0.004127719239460658+0.04679556512423431j),(0.06066063439396112+0.16363726240208623j),(0.11880769575563493-0.5180363358828655j),(-0.238011482967507+0.30776189501045326j),(-0.5178886964420342-0.12159918477577622j),(-0.2787275939587437+0.1992204068068031j),(0.1281363693756369+0.11365218260605256j),(-0.10336078027786817-0.048085270609196144j),(0.021722637122170062+0.000896052711423595j),(0.02872442545953762+0.012332664975768747j)
318,(-0.16222980225208714+0j),(-0.08165517789242553+0.001220620561042678j),(0.10455185283575946-0.02889394892387974j),(-0.03166176617870947-0.029470309070608276j),(0.044242344112593215+0.01893695216460165j),(0.0824274435083903-0.17235141659088354j),(-0.05177004377142071-0.5752495146026294j),(0.09815616762414704-0.03753372363585085j),(-0.3481303871324868-0.25674841955921035j),(0.2648642383800621+0.27252765498885534j),(-0.2524815983591266-0.033513931614200895j),(-0.15859407963172809-0.08106425495990541j),(-0.10008962886596434-0.02336565703898157j),(0.00911754634112208-0.009624305895788825j)
319,(0.09938454082046311+0j),(-0.0020373429151313216+0.051395119113499914j),(0.033847619620507724-0.11664449033466553j),(-0.04470366102631022+0.024259053353849137j),(0.1947436947152796+0.13393755515143826j),(-0.17003527005191033-0.30486844030463456j),(-0.03396754246604137-0.3052345937037411j),(-0.39900968729017355+0.04460991173910485j),(-0.5557044660922862-0.06971109650587642j),(0.011325701740537437-0.16650946954444554j),(-0.10380772688846986-0.4860272562689673j),(-0.06562080605624586+0.20420406167528102j),(0.08748129605085943+0.06117855774146095j),(0.06873432536931931+0.06555896363287513j)
320,(-0.5432550680427379+0j),(-0.08234334935086961+0.24202765140518864j),(-0.03920890770078687+0.09430591160084234j),(-0.06116087522316446+0.06719139279523888j),(0.20092710393966562+0.04312299266668882j),(0.0409123335315118-0.3038817183623265j),(0.16320533942184903-0.04174929594921738j),(-0.4814602564550012+0.3189484111244944j),(-0.46690413942068026+0.16199715162307043j),(0.1747463138587471+0.19146533900912444j),(-0.09757106057437542-0.2544080339655956j),(-0.10183260558945018+0.12507190782283756j),(0.023319873166129157-0.04596250643282519j),(-0.03639968988823792-0.0068993001746193924j)
321,(-0.5769561882913868+0j),(-0.036739054331079865-0.12307035585678351j),(-0.20482365581360057-0.04336487377006011j),(0.06609549646970252+0.08986267710290964j),(0.019178806702311632+0.09099741335706305j),(-0.10064498842084661-0.23434528803228027j),(-0.24257083621698103+0.08867751137787533j),(-0.32331452468072897-0.31115762746910136j),(-0.4289656973014607-0.04734270687672749j),(0.04978270725837178+0.12763327855417542j),(0.03213422981430753+0.12839972598269683j),(0.047030893862511386+0.11194773208104292j),(0.11893008731218495+0.019623040940985652j),(-0.08737133782380371-0.1072799899567122j)
322,(0.6215594287431846+0j),(0.027604794278151587+0.00018881357763452823j),(-0.10299182183401076+0.2611854467732248j),(0.12160784521796125+0.19097545593605572j),(-0.18687344523407748+0.1092252395120846j),(0.20655217892015718-0.018404308141802966j),(-0.2810506109652714+0.4057933608246267j),(-0.38307454066738117+0.35054295863588525j),(-0.16690359035122834-0.10089510851932154j),(0.13816476161467128+0.06810691112283322j),(0.04735887352726302-0.02374885031765899j),(0.1672966988499571+0.12836172031211146j),(0.08716218351365111+0.04396135168381139j),(-0.026012761591663762+0.03173757607075113j)
323,(0.24928158686806995+0j),(0.026617694880137096+0.07508614918229789j),(-0.020120235187184962+0.026156340153773765j),(0.035601020525335245+0.0021568988774419567j),(0.0936229362544066+0.24016663814057804j),(0.09002245314587123-0.30579073805003704j),(-0.6267485631519482+0.09096016760007108j),(-0.22859302332690049-0.13647494500114518j),(-0.10767124055955211-0.06041449084846222j),(0.016107320163830034+0.010681656925286831j),(0.2171616799995565+0.1386816401284111j),(-0.005145458040588191+0.16864723987037933j),(-0.18293922839580373-0.15243289803866095j),(0.006238605508212305-0.0001094774167473278j)
324,(0.24928158686806995+0j),(0.017713706083123754+0.179725538492909j),(-0.22461295798263528+0.06320909674555268j),(0.15361386318056086-0.164731295075629j),(0.2443215697572069+0.27206303108264196j),(0.011224370121770902-0.08872924797429477j),(-0.5689545015206918+0.021654312292485836j),(-0.26055961302367775-0.10143771684774791j),(-0.3212502033527688+0.013373856575750524j),(0.12817605664512355-0.011435820354810337j),(0.09470369784395465+0.3742335001857896j),(-0.05335731056691549+0.17738855459105443j),(-0.08335886312553639-0.04662115848321109j),(0.02672878494789883+0.006456229768216887j)
325,(0.8751384706449111+0j),(0.13577921670924803+0.2638469337382578j),(-0.20690111722857607-0.029488515673936823j),(-0.021824403724779118-0.1921149685013271j),(0.24003628628499185+0.23981862271636806j),(-0.004637685253234139-0.27704013859329285j),(-0.5272487683184559+0.11683860037592915j),(-0.32407345501251705-0.00961889540960355j),(-0.3646180606141834-0.11616154953454766j),(0.08063333598601546+0.06855926124317338j),(-0.025086891322620097+0.15551368420698813j),(-0.16315616703700697+0.03663057310153916j),(-0.06052094461687958-0.22394671976820849j),(0.09791652770192462-0.0741916506793643j)
326,(0.8603652186102928+0j),(-0.041387057745020356+0.11533408864225222j),(-0.335529576018893+0.046118200915698j),(0.0014305027441065179-0.23146436167203316j),(0.27175701745623715+0.19912156794554023j),(-0.08974006806836177-0.22638013979570176j),(-0.5558685709560224+0.03185995554700621j),(-0.36726221082368427+0.060450104991967055j),(-0.2611852269772412-0.12694712918901724j),(0.039111065068496056+0.016411819200182757j),(0.11266005381309455-0.002088960682003392j),(-0.19995024228743868+0.041768684332162034j),(-0.04738627986773401-0.2300549291063713j),(0.1198893597449747-0.05985776399494457j)
