,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
438,(0.6631892441595167+0j),(0.11478198876767717-0.03822977902485804j),(0.18373192151462334+0.035656667491281824j),(-0.0997354536425212-0.17665219269293875j),(-0.0913803662054134-0.24866271897414183j),(0.0605938750571436-0.1946042274739911j),(-0.0365172441433943-0.06146495175550032j),(0.4235284911451191-0.12658399094274617j),(-0.4624105250060483+0.13973539678830932j),(0.06043975122914613-0.06096751648719373j),(-0.03275256457136761+0.01312247816611016j),(0.06216682901264601-0.19123113429549174j),(0.002215102670140051-0.056033592758816066j),(-0.10615001310941884+0.15052082819272936j)
439,(0.19336706774279144+0j),(0.15134686467397082+0.019309196361905753j),(0.1207333141468798+0.04502070082467607j),(-0.10562723407552745-0.23858044588938196j),(0.20698616261366182-0.22250173987002272j),(-0.028514898723814283+0.004628344759195654j),(0.07255944669982406+0.12928103171192112j),(-0.24298215960311195+0.2826103034077257j),(-0.5963386795626545+0.04757659708356935j),(0.13885086370192226-0.1938864246727365j),(0.017378286216386176+0.04804060956298021j),(0.07712386972316962-0.32505895241867666j),(0.008444013930252861-0.09046676626518474j),(-0.11756521666055059+0.06373350060730158j)
440,(-0.5885753616244541+0j),(0.21290350499857516+0.030215334971252797j),(0.015478443357566124+0.03152590062208287j),(-0.15092402001569927-0.11668463965904637j),(0.13350786466746947-0.09163644383613959j),(-0.05370410034584178+0.04845235983845672j),(0.24916066865690084+0.2520496180235689j),(0.3374095034602486-0.31939272113104533j),(-0.17592421847434106-0.04414624772512067j),(0.11957152358233265-0.02807362341107126j),(0.07167967634110277+0.2327553847308928j),(0.013097633092093441-0.4281115996386539j),(0.029619265616499448-0.0731541118899097j),(-0.1838458736948847-0.024973088378935013j)
441,(0.6776404355360182+0j),(0.1772684855771531-0.016367573197407125j),(-0.0006172576086635653-0.030368548363713818j),(-0.0069667086991028054-0.1388307095201348j),(0.29167398518492027+0.07728813708492942j),(0.16527623819315496-0.23569216279512034j),(-0.15914968197418614+0.0954256295610004j),(-0.38162955971626855-0.07118896308192826j),(-0.07799768928417516+0.025420975170933696j),(0.020109111816237958-0.10559083125613172j),(-0.07297043621727052+0.026108513349174342j),(-0.08266115912511521-0.36206792255091663j),(0.022585915934084398-0.06285384136186016j),(-0.09146051578031136-0.16428587610552514j)
442,(-0.06794208618698083+0j),(0.21041196145817834+0.05394045278777602j),(0.047654950066050895-0.01591544662713649j),(-0.006753645627979118-0.13730552593321244j),(0.2527784783280684+0.09267936172153374j),(-0.09180811572522588+0.07930372115387568j),(-0.13601619566187775+0.058614245552618835j),(0.5479398897662557+0.12038905694534768j),(-0.19799396896307797+0.061358374835388425j),(0.14605130551863535+0.14786780949793152j),(-0.16362238594433584+0.04425064933239342j),(-0.0015903690897408431-0.3597301694756789j),(-0.006950000271759547-0.011018056912727468j),(-0.026993169733491397-0.09359468198929924j)
443,(0.7078223270433442+0j),(0.1795315691174604+0.06191319485049097j),(0.047696806225919104-0.015351315146431243j),(-0.03606915559769124-0.1007136730012147j),(0.177617019916065+0.005085765544681556j),(-0.007363727763151792+0.11076026783711145j),(-0.1309233521312483+0.06229348963070289j),(0.653583940007376+0.1813703512706856j),(-0.06288729489447784+0.040213212554767674j),(0.16392610864525647+0.17066754202447496j),(-0.16731621658273493-0.01123054862471616j),(0.012106238105040515-0.3708077000456745j),(0.01899528342617204-0.04452624180871965j),(-0.022211218792847345-0.09108683274298428j)
444,(0.5160634132330708+0j),(0.17511417953645142+0.05600583834505187j),(0.04067160534738394-0.014247393573282578j),(-0.011187065145330443-0.1462933745268046j),(0.18496847793516877-0.089147160055336j),(-0.11381150333606943+0.12775912540429954j),(0.12155449870255336+0.020020046757415644j),(0.5946807229723584-0.1493020398700715j),(-0.033800277279669624+0.0680177955880956j),(0.18600120447840765+0.3157563716919349j),(-0.31802527324353475+0.0703095246216359j),(0.029563635114050545-0.3303935899765634j),(-0.02629024371267228+0.0021856188594915j),(0.029469744779570574-0.03966465069172627j)
445,(0.5160634132330708+0j),(0.16323799089237825+0.055919197773086404j),(0.008453150222212016+0.02502899496862071j),(0.017884390019994666-0.2118444751491566j),(0.2611276615864234+0.01434793497788206j),(-0.18450894331669182+0.11422785545388184j),(-0.22582064964008097-0.22303841626943952j),(0.2256574870571087-0.15744303697900255j),(0.11439555136271452-0.03306418308770692j),(0.2448821136505113+0.311719137315299j),(-0.2689529296200906+0.09371733970436213j),(0.0785563132443508-0.33201932144803054j),(-0.00020725656897929712+0.06712177651376752j),(0.011004377356987458+0.0347496965252431j)
446,(0.8686820052140276+0j),(0.12874707629448612+0.0634570385240915j),(-0.009662642501046634+0.01556290507824619j),(0.031374367613833554-0.17789249181999756j),(0.2548966760711751-0.12636638230460076j),(-0.24776557630123724+0.18889402560118648j),(-0.12086357565104627-0.1574977538679236j),(0.4970051854296036-0.10362229404913165j),(0.1949197446573988-0.06134597355832995j),(0.3366651146678958+0.29239240805146616j),(-0.2628157221536654+0.004857206180268192j),(0.07248964234001198-0.32328565491263545j),(0.02236016516723298+0.05977977210171291j),(-0.0045819208428334625+0.025866918098081136j)
447,(0.8227851673117471+0j),(0.10916142567961151+0.09838309368037294j),(-0.01911736868507418-0.03972882665506407j),(-0.010704372714062483-0.12149824362966045j),(0.15845523354016033-0.03145370381400531j),(-0.30961597580655925+0.10873962362120279j),(-0.24705272409528126-0.043690684361012054j),(0.3114296985887577+0.061266571413699594j),(0.24736757425749079-0.6204386634673518j),(0.28604695618504317+0.3582141889108762j),(-0.26437782580662855+0.049843654252973976j),(0.1880281295412953-0.22989910257402077j),(0.09908695784476393+0.14905109477025724j),(-0.03151267116595268+0.046953706139748065j)
448,(0.8227851673117471+0j),(0.10916142567961151+0.09838309368037294j),(-0.01911736868507418-0.03972882665506407j),(-0.010704372714062483-0.12149824362966045j),(0.15845523354016033-0.03145370381400531j),(-0.30961597580655925+0.10873962362120279j),(-0.24705272409528126-0.043690684361012054j),(0.3114296985887577+0.061266571413699594j),(0.24736757425749079-0.6204386634673518j),(0.28604695618504317+0.3582141889108762j),(-0.26437782580662855+0.049843654252973976j),(0.1880281295412953-0.22989910257402077j),(0.09908695784476393+0.14905109477025724j),(-0.03151267116595268+0.046953706139748065j)
449,(0.8227851673117471+0j),(0.10916142567961151+0.09838309368037294j),(-0.01911736868507418-0.03972882665506407j),(-0.010704372714062483-0.12149824362966045j),(0.15845523354016033-0.03145370381400531j),(-0.30961597580655925+0.10873962362120279j),(-0.24705272409528126-0.043690684361012054j),(0.3114296985887577+0.061266571413699594j),(0.24736757425749079-0.6204386634673518j),(0.28604695618504317+0.3582141889108762j),(-0.26437782580662855+0.049843654252973976j),(0.1880281295412953-0.22989910257402077j),(0.09908695784476393+0.14905109477025724j),(-0.03151267116595268+0.046953706139748065j)
450,(0.8792626303261565+0j),(0.08690995853941769+0.09208871150038411j),(0.00974920524762344-0.06237509277703889j),(0.019801123129433985-0.1510892576286898j),(0.15953096088895072-0.0466189805171604j),(-0.2064216983956959-0.07397033644527784j),(-0.28537847403877725-0.11893862417294612j),(0.2633800675736406+0.1260917539695229j),(0.2921883987582485-0.38128270238350387j),(0.3409556205557389+0.4082859707251109j),(-0.24623832346044833+0.0871109707877403j),(0.23179837280470733-0.21916871926549766j),(0.07704945640722978+0.15908763281956873j),(-0.03450979754813003+0.029385227320908112j)
451,(0.5265369726120449+0j),(0.07413363849104919+0.11713298152818323j),(0.0039624406173880055-0.037582116970942735j),(-0.02711498046538033-0.092783455497552j),(0.24486589272901926-0.03208459890709398j),(-0.303501123863751-0.07197746909659596j),(-0.4638180598377992-0.10005634232415268j),(-0.001048926727507584+0.29365407142239713j),(0.3975002540466312-0.36767536215108j),(0.3106361671092699+0.25922038258709634j),(-0.1849309847243654+0.12526138589759872j),(0.22360598166419413-0.18907234555024582j),(0.15270975453572466+0.15785172487905072j),(-0.04079686184004243+0.004803280957634208j)
452,(0.7691395252369307+0j),(0.05000848377997068+0.12755589268943365j),(0.005325287691457661-0.025774533059874098j),(-0.04591321412179061-0.1079962963055463j),(0.28300477876074903-0.07588817411288545j),(-0.2979949356017027+0.18336728089450965j),(-0.3144059113443399-0.08830315503689336j),(-0.04909571089010215+0.3582348093810589j),(0.24078981647982783-0.3467236260340767j),(0.32163527332958497+0.3314443666831227j),(-0.15328485799145503+0.09011393647898577j),(0.19895166075960452-0.2001825698799137j),(0.15025349100057744+0.1489074574972366j),(-0.02384121090783846-0.021188019805814338j)
453,(0.6652767428709273+0j),(0.05053336397190132+0.11489454208303436j),(-0.0036108783405478374-0.040739383988494304j),(-0.02082863524542319-0.1397301873570697j),(0.23078630133717606-0.07849771788541929j),(-0.31464720770122007+0.18418622684644528j),(-0.47231216853491564-0.07413650758310499j),(0.017685774998891915+0.4555552741390527j),(0.184819342798007-0.3949550633239757j),(0.2921041526762765+0.3427368818241713j),(-0.23165739509851002+0.13788882141981756j),(0.21633763209173246-0.21215216842128368j),(0.16727590726446362+0.1059765829204314j),(-0.026834433798783315-0.0653673097077104j)
454,(0.6652767428709273+0j),(0.05053336397190132+0.11489454208303436j),(-0.0036108783405478374-0.040739383988494304j),(-0.02082863524542319-0.1397301873570697j),(0.23078630133717606-0.07849771788541929j),(-0.31464720770122007+0.18418622684644528j),(-0.47231216853491564-0.07413650758310499j),(0.017685774998891915+0.4555552741390527j),(0.184819342798007-0.3949550633239757j),(0.2921041526762765+0.3427368818241713j),(-0.23165739509851002+0.13788882141981756j),(0.21633763209173246-0.21215216842128368j),(0.16727590726446362+0.1059765829204314j),(-0.026834433798783315-0.0653673097077104j)
455,(0.6370967703141217+0j),(0.0889122300825283+0.11748394321995327j),(0.011389689094873767-0.04048956456748216j),(0.00195659979199127-0.14085026315468657j),(0.24369033504474238-0.09522454677485888j),(-0.26065703854275624+0.16205261695625442j),(-0.5099531946282417-0.13990067187740338j),(0.09196863610225092+0.47644728678066306j),(0.05546194469014801-0.45785927333398574j),(0.20238678218618+0.33647008039694665j),(-0.20335994381280764+0.12790782849954682j),(0.18285145290408425-0.2959607760617496j),(0.1423698254249758+0.1117980151502111j),(-0.006600866096384729-0.07844464361357778j)
456,(0.8193181947105376+0j),(0.11855787190654885+0.10176858334352329j),(-0.01397385425176323-0.010523065566658819j),(0.046813777588222694-0.13323956593926364j),(0.232601995161175-0.09398012343708656j),(-0.2924799065045691+0.16606151038440334j),(-0.4437127771425892-0.1218574175669631j),(-0.017751884734220534+0.5393185735963699j),(-0.04887494909639682-0.31496467985900023j),(0.1747631490578256+0.28837821838492755j),(-0.16454958605296022+0.17027766303139005j),(0.2094711908106245-0.3090720890564962j),(0.17865420254097983+0.10805027890983321j),(-0.012122104890315613-0.04706889817643745j)
457,(0.8193181947105376+0j),(0.08856368880594016+0.12879281091601316j),(-0.010553077303339181+0.005450168132728222j),(0.027625989233667454-0.1020201184796701j),(0.1854445070326598-0.03323385991364235j),(-0.30518622248360133+0.08906196376507662j),(-0.3496224703652608-0.07779162172722828j),(-0.06783062407253997+0.4656962598130774j),(-0.19584254175825877-0.44728817098618917j),(0.20205346512641295+0.4404201780269947j),(-0.16937986087558257+0.15401583900913146j),(0.22143768080642712-0.28301933489369613j),(0.23216316018042166+0.12027433098952962j),(0.009570827225350692-0.024752455332184852j)
458,(0.8193181947105376+0j),(0.08856368880594016+0.12879281091601316j),(-0.010553077303339181+0.005450168132728222j),(0.027625989233667454-0.1020201184796701j),(0.1854445070326598-0.03323385991364235j),(-0.30518622248360133+0.08906196376507662j),(-0.3496224703652608-0.07779162172722828j),(-0.06783062407253997+0.4656962598130774j),(-0.19584254175825877-0.44728817098618917j),(0.20205346512641295+0.4404201780269947j),(-0.16937986087558257+0.15401583900913146j),(0.22143768080642712-0.28301933489369613j),(0.23216316018042166+0.12027433098952962j),(0.009570827225350692-0.024752455332184852j)
459,(0.791677511593197+0j),(0.10217862342374807+0.11236027471326954j),(-0.04978021103217828+0.012866318331918722j),(0.028109336192565237-0.07691022309371429j),(0.23989596669226296+0.018130252029250928j),(-0.19716736535864676+0.05648853443413845j),(-0.5112924034310327-0.023315218554339642j),(-0.09785349790517686+0.3684704918657339j),(-0.17116146947301486-0.36657067767680007j),(0.1365813128990125+0.434189042410396j),(-0.2062326224254526+0.17335358905889914j),(0.13148708908293144-0.35574683674205726j),(0.23570511392385018+0.1373600953468082j),(0.047823270829895605-0.0509032007997444j)
460,(0.791677511593197+0j),(0.08233586709302974+0.09297863852446608j),(-0.06415243472777135+0.021027422047334335j),(0.026971130637039344-0.09448203846692688j),(0.27846333552056873+0.02212402995575789j),(-0.28206543767443554+0.025919949352664375j),(-0.5553011427921702+0.05228766135222212j),(-0.05845442609049251+0.3836257556881658j),(-0.1544187870800102-0.3524242316417477j),(0.1857494150058844+0.47917882630635494j),(-0.20706508848053937+0.16179066351684226j),(0.1391567438906071-0.3818048471384623j),(0.22617350462625554+0.13521702117186615j),(0.0643529807179414-0.05670507876540037j)
461,(0.8030448171089437+0j),(0.06392299640782984+0.08268642404754264j),(0.0020721668681406022+0.04499122667381968j),(0.026004438781613556-0.0751178984329116j),(0.2636175660320497+0.012377179809531005j),(-0.2734654498530217+0.003628513057437432j),(-0.4280410816108287+0.21988401599545374j),(0.3928670743478196+0.21219233338797613j),(-0.1253621387793774-0.0631037362250555j),(0.11281143147652237+0.4432264674573922j),(-0.2758939705261039+0.19718145938531106j),(0.09434414131804504-0.3314847868674573j),(0.23742024791259397+0.08323070374336589j),(0.05284224092282574-0.08618699404379321j)
462,(0.7254383542294347+0j),(0.09250175910626322+0.0763223123926055j),(0.03671363479299033+0.08976155755256332j),(0.06774101866108247-0.08905149461566113j),(0.23950218667903175+0.08952496282950159j),(-0.23206088469565203+0.008511978583039238j),(-0.4086808368307816+0.12721049396956885j),(0.1486439980357287+0.4755840892808664j),(0.04001319962289768-0.03443180008247092j),(0.07925639337554422+0.44786591491709676j),(-0.27190912241377513+0.14664185396546645j),(0.01105957156072511-0.21822862978722155j),(0.2558404793684577+0.011458834429370256j),(-0.001063911749646259-0.05415797023725665j)
463,(0.2917726725653125+0j),(0.136930708818766+0.09988358124802396j),(0.03789638019021114+0.027258051788859622j),(0.10157224580114255-0.13275131815400765j),(0.26505017664110864+0.043983707116034644j),(0.09376035682416006+0.004767712163119345j),(-0.3736226639216364+0.24483000784066006j),(0.009116380363017283+0.443995378944938j),(0.045694054876150206-0.1822909237961653j),(0.06615653686016448+0.3687564289528081j),(-0.2346265784636552+0.07740562359689791j),(-0.023050789280597367-0.19808115309866825j),(0.20358977489399624+0.021161053490509764j),(0.026311417481127274+0.009324000315053213j)
464,(0.5731227022060584+0j),(0.16512810018104188+0.0821703860309028j),(0.009220264953100018+0.07955028775404019j),(0.09572765540849265-0.15814916411636984j),(0.20363268998334674+0.13503828349035235j),(0.10841452087427167-0.022481241042924375j),(-0.5205905366380659+0.23163624408306588j),(-0.18549153607610566+0.2551568778352463j),(0.10418314381404936-0.05089153911102396j),(-0.1351787139282879+0.3636466372516045j),(-0.2554152726876307+0.06812183010936457j),(-0.05133093927021583-0.234362262514295j),(0.19324188935654224+0.016844267166065408j),(0.004342512997094795+0.011556320296742984j)
465,(0.39902715397571975+0j),(0.11889011337291637+0.04228867564783237j),(0.0004122049254430915+0.08641383630412519j),(0.04445586158581742-0.09362150240233494j),(0.10806154774686152+0.0833786734023192j),(0.04372147615561992-0.056025083947816204j),(-0.19626259182750364+0.6318021740615901j),(-0.055913587206066914+0.44600845340027473j),(0.3189660950636455+0.03254323530962753j),(-0.10108737639032404+0.4138742866035117j),(-0.18486939569309058-0.018744044627024288j),(-0.06821491218315281-0.16655193993389059j),(0.1825870873380717+0.0031930604366364216j),(0.06652109284867365-0.008816390520973067j)
