,amplitude,c_-8,c_-7,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8
321,(-0.454162377047291+0j),(0.03519154326039253+0.051325301011619515j),(0.042473573935408064-0.056253064879718026j),(-0.03782604553873519-0.016967785478696894j),(-0.052196945457782695-0.10622982859093799j),(-0.1263122739670343-0.06966377819164207j),(-0.035208672115080296+0.09897028952785135j),(-0.03980674006841816+0.046876565300066314j),(-0.03104318267823491-0.03246779792549044j),(1.0298135196830442+0.620874724776621j),(0.17461671986830785-0.2926474143724114j),(-0.1478877607458157-0.05302711833949748j),(-0.12329964044325896-0.012185365352361302j),(0.17319137078910024-0.14718042546728824j),(-0.07429121741066018-0.03749121968358415j),(0.06117481978120967+0.02002862876721205j),(-0.044023787916394115-0.0446728536817428j),(-0.028787917095264275-0.020633402793012137j)
322,(-0.454162377047291+0j),(0.05252979839634768+0.05933719847477538j),(0.043071131953192655-0.07226301487593621j),(-0.02351372415702049-0.016258977895553656j),(-0.0689140255674531-0.11662143293114369j),(-0.10197193263283041-0.06773499199332197j),(-0.029568303902049762+0.0927300401386331j),(-0.04164016419331747+0.05761293394481709j),(-0.007429982586710779-0.04404549683378843j),(1.005692605909144+0.6324203456894366j),(0.17891997609244603-0.31048083781582486j),(-0.18355552706563266-0.039577120829382695j),(-0.1263402313922564-8.337528398747254e-05j),(0.1743040152126373-0.1531909334775079j),(-0.06432922821821979-0.022181915675349835j),(0.06550274202353142+0.0231963567021335j),(-0.03931330941413223-0.04329330364239468j),(-0.03787508017511455-0.04033705065448623j)
323,(-0.4442282472040834+0j),(0.04836648241222452+0.06824327030463412j),(0.06980444234069609-0.044498235833362904j),(-0.013613439724147188-0.016437015130132675j),(-0.0595579757571203-0.08716656570176778j),(-0.1009952321443463-0.053826460179040345j),(-0.017131080379336854+0.08042456945507233j),(-0.01493032511532105+0.06562534071449007j),(-0.012301151621643983-0.03207188362628588j),(1.0010011344912866+0.6329302207009521j),(0.18438762625155852-0.2928513260098732j),(-0.20111949152223466-0.04648459834345195j),(-0.16453169104239782+0.016813020261899493j),(0.19507923891158185-0.16298320297233876j),(-0.08005922512059425-0.025315473584440196j),(0.056995723340756976+0.027954642360889605j),(-0.004252619385223413-0.04402913633707885j),(-0.04295628092461593-0.04555560428320166j)
324,(-0.4442282472040834+0j),(0.044935252119642985+0.06094831387809751j),(0.07263981558902288-0.030332396202499935j),(-0.009895266644728194-0.019037166461434277j),(-0.05580617642088353-0.07165248802741771j),(-0.09135088994224923-0.043258115318695785j),(-0.020728765929592878+0.08326663093269614j),(-0.014703724307950642+0.06540198153418468j),(-0.020932177227583698-0.020802078334603694j),(0.9960834445656886+0.6302569249270082j),(0.20555309164504962-0.2828209203821366j),(-0.1886383251935936-0.028007140437412877j),(-0.1600569596088996+0.02114697730206473j),(0.19771232355003424-0.1577117111843912j),(-0.0823671901228614-0.027099508954120305j),(0.05226209648954106+0.04037397729717296j),(0.02571993370972391-0.05410077168969671j),(-0.046336060704528996-0.05924688679622599j)
325,(-0.4442282472040834+0j),(0.03764789778348829+0.0627780163984182j),(0.07335642837298392-0.030638117422281473j),(-0.011213990061799631-0.015191178794774385j),(-0.061470370589237266-0.0683777178154556j),(-0.0848032323207956-0.03507731487237738j),(-0.017728577300190625+0.08071677130746019j),(-0.01863662939188661+0.07373179844431892j),(-0.03026648566306792-0.01882676642208523j),(0.9899602981235128+0.6405261284070233j),(0.2096172030496016-0.28194830572546625j),(-0.18756593873851266-0.02099328274845218j),(-0.15064297839425575+0.025282926788628618j),(0.19333870618020893-0.17098104839915934j),(-0.08177714983820286-0.031801947827560996j),(0.049375709387271656+0.034179356134538326j),(0.029043623675673265-0.060389097246257975j),(-0.04893997090476331-0.06785805941877167j)
326,(-0.5785766629463612+0j),(0.043580735173505275+0.054224954234249605j),(0.08117033464980772-0.029360165517312613j),(-0.010165859641128427-0.02408949853435345j),(-0.10316560121712295-0.06265748121724711j),(-0.0690377480324918-0.02614227943956538j),(-0.011032227659246349+0.06396537018330029j),(-0.06920437135154336+0.06949169375086267j),(-0.04034091444040389-0.0004839484682869523j),(0.9946861840492748+0.647011854787366j),(0.1839187810295705-0.2644971027307271j),(-0.16786342466298163+0.0037886451271084308j),(-0.15306071869838175+0.014974304907559877j),(0.18772428490046034-0.16912785269615072j),(-0.11624983639843942-0.027782218523414247j),(0.044508831810548974+0.01974145288304622j),(0.01947198243487261-0.0527781793946321j),(-0.05209410097403146-0.048346486049839245j)
327,(-0.6891558833118834+0j),(0.039947251176385576+0.04860734377284993j),(0.09382527062535068-0.02367345524419057j),(-0.01485883699157388-0.040304328828704605j),(-0.11400027665539321-0.05965866237079734j),(-0.09434587407463738-0.027575860640849555j),(0.0003128139059583412+0.07606655355186456j),(-0.07580404362374428+0.10001838409531338j),(-0.04570824791025244-0.014865307579493395j),(1.0122697036734218+0.6409487331078221j),(0.1861902605883033-0.2863336167080586j),(-0.17089450525163752+0.02987545329906443j),(-0.1368354541818391+0.019262738349250345j),(0.14743054392459046-0.16614677922554033j),(-0.12410253045543347-0.021816322235556032j),(0.03079356234327328+0.05218733728698688j),(0.022156143416018646-0.0697356345991953j),(-0.07025669173298867-0.03553514572672576j)
328,(-0.7918057213945183+0j),(0.034770759217533295+0.05255019267232281j),(0.08392492594696774-0.019624340975183813j),(-0.011558939199657947-0.0518121612999801j),(-0.10217448639281805-0.06472351586758375j),(-0.09931085383837196+0.008313867725016454j),(0.0275319370277681+0.032348989270020286j),(-0.06515168705445193+0.08957108098541074j),(-0.026139458794073776+0.012315041927188424j),(1.0093133536198102+0.653942984842727j),(0.19432767982162438-0.3154831208775808j),(-0.1964526743231193+0.06991322299250928j),(-0.14107543244486243+0.031856440255420615j),(0.14787134664229737-0.16337452432503607j),(-0.131782395961496-0.005171457120882954j),(-0.004999610554755257+0.022329271153205116j),(0.017112473726888643-0.09821666903775189j),(-0.06522916295167167-0.05632584226037522j)
329,(-0.8404482125362023+0j),(-0.0015290603819458261+0.06274351757224698j),(0.042554621467962434-0.00023029423280766226j),(-0.033475647807712505-0.06914514074794927j),(-0.0895319899785346-0.06363106036337882j),(-0.11101376246975422-0.01691666303900204j),(-0.003994122393418983+0.01444971971017426j),(-0.04242539870216311+0.0992270566939687j),(-0.021819242524350614+0.011998004523855873j),(1.0269904470326132+0.6658555319631987j),(0.21733084183348245-0.3419480209356427j),(-0.22351101100590215+0.030309277806991823j),(-0.15833681598852745+0.04366730645597902j),(0.13548066439521167-0.12100853027123769j),(-0.11829853130466873-0.03688107023348568j),(0.010995051363768153+0.023797055465679597j),(0.051472375043253825-0.09223150276006488j),(-0.07295652417072782-0.06395384919968311j)
330,(-0.4715381091736929+0j),(-0.007626589866952339+0.0371912330586026j),(0.04538689303484805+0.021210393551375058j),(-0.025020453745249593-0.027632975404713003j),(-0.05658280407490369-0.07745569665589151j),(-0.09068862117328412+0.0160028447470728j),(-0.012888940723278326+0.03648991143236949j),(-0.026040223916564756+0.15719311187672j),(0.011931263550214226+0.032892915918642254j),(1.0267200333519784+0.6486467558489856j),(0.22479921082058726-0.34443267867947813j),(-0.22035694935869818+0.02847807905688022j),(-0.15482566839055628+0.04253038905868464j),(0.11201781572960778-0.112865886558921j),(-0.10438616705930584-0.02571336689425837j),(0.017007871846149096+0.028958525351661716j),(0.03765881687708353-0.08974002112201279j),(-0.07154637095150622-0.002735053244581582j)
331,(-0.3604370511922402+0j),(-0.06988899509481578+0.030551877759949345j),(0.042203909030580425+0.022092719980007766j),(-0.03977853689686552-0.025178365872133568j),(-0.05124250098255528-0.063208322262702j),(-0.11792514208838178+0.026113546466606852j),(0.00560706102629847+0.012154051764694215j),(-0.018093813242577656+0.15161627752415244j),(0.026223976024066363+0.03278518310849192j),(1.0308682516282808+0.6700919744312338j),(0.20388854325675573-0.35134377378693443j),(-0.19613441842628704+0.02987966341718992j),(-0.12556840172129824-0.0020167337897454346j),(0.1004310434486631-0.10893724901023022j),(-0.09340807343179909+0.0029853687468239173j),(0.028220714531539858-0.0010008640980073563j),(0.056498119085126385-0.07574855129804627j),(-0.06066469633295589-0.021409304547437696j)
332,(-0.5114887653605851+0j),(-0.06351613156718058+0.02138598748609704j),(0.05314291683288171+0.017678334579529553j),(-0.00802105945878818-0.041289363260724764j),(-0.023199232995784594-0.10794651948534624j),(-0.11512338923330055+0.05608169100102442j),(0.004864429039102511+0.019053707746889158j),(-0.009989590498848984+0.12534792573992382j),(0.03350413014349296+0.04032867349983633j),(1.0246532893005742+0.6705988367913791j),(0.20454837972153259-0.3757248426185304j),(-0.1801652517962115+0.02866069296526711j),(-0.1697148291061971+0.02694335906078674j),(0.10570640995967968-0.10425064242517379j),(-0.04859201978324544+0.002403667837031604j),(0.04040294004220245-0.015038395517318129j),(0.021102701829714434-0.07373834606819336j),(-0.04134310089851944+0.007650506474142138j)
333,(-0.5114887653605851+0j),(-0.050447397280161094+0.030728606002915018j),(0.08681243850920436+0.042148865558159804j),(-0.0029888902776304925-0.04914062855186653j),(-0.05329591980018987-0.1268938018388681j),(-0.12171017501944464+0.08907124113063004j),(0.019876945601969048+0.012066669184671476j),(-0.01243578942334429+0.11533820926263089j),(0.02486043830570233+0.05935552524132431j),(1.0277492684369611+0.6512207613704776j),(0.19491323567208327-0.3811028281958397j),(-0.18882231821657114+0.013136375063017465j),(-0.15218419901782518+0.01582848437962133j),(0.13082037112163228-0.12016078675312185j),(-0.05190925187212326+0.02582170355737314j),(0.061608639519543255+0.005864932656748149j),(0.025530387215792323-0.04789253195169227j),(-0.03626392027864035-0.0016747740990690273j)
334,(-0.6263300685693598+0j),(-0.040030383604558045+0.05500466282798676j),(0.07688068823014355+0.022055552992362035j),(0.015384390296313184-0.10853557203841477j),(-0.07340276673612835-0.1236003403296932j),(-0.15031427610143308+0.06257551399306888j),(0.024036730615142648-0.012785988221485698j),(-0.023321621729459455+0.15870153578045673j),(0.025723530218049007+0.05109717450825126j),(1.0457607657893169+0.6656492475807202j),(0.17025632080985717-0.3781843820139349j),(-0.15831456695876567-0.0035385996607243467j),(-0.12075131021701602+0.027302744839158958j),(0.11965842086771161-0.10118046858886574j),(-0.03192624483980399+0.00323698253280328j),(0.05911899634131923+0.0037445866756943332j),(0.042615009032878556-0.034126795039932115j),(-0.05581603123034255-0.00211464333082945j)
335,(-0.6215781302598341+0j),(-0.0531515839554528+0.062377195504099744j),(0.0948466753078477+0.017761270896146444j),(0.004737230312630608-0.09191982325434933j),(-0.07836659067500652-0.10391374581703486j),(-0.13326055439202975+0.07179806504580687j),(0.007005323227833432+0.02711905320454599j),(-0.020779256497933905+0.1515868044362479j),(0.0673078341922763+0.06374551081297537j),(1.064272638184077+0.6664244996037493j),(0.19824610311790591-0.3128175399923755j),(-0.16788257728415948-0.025051735800653938j),(-0.13639570225534187+0.06455312589228333j),(0.074297205897973-0.08429049071696243j),(-0.040761342855805974+0.003236845409009991j),(0.09127905196920538+0.009733589545954954j),(0.044441064305665266-0.04382334791906733j),(-0.03295276421220252+0.008443727716754279j)
336,(-0.6033471310217975+0j),(-0.03921706813027948+0.08698626644607377j),(0.109186134573082-0.0047254359626808795j),(0.004305006075507857-0.11759504929985405j),(-0.09902738303685434-0.10113696295793474j),(-0.12208265087206471+0.061506929670202444j),(0.008751382271817855+0.026000356487211308j),(-0.007475223855730277+0.14507011420358656j),(0.09566989458358842+0.035851320560821784j),(1.0794234554284226+0.6713763833660702j),(0.1917941882044306-0.3228382553055311j),(-0.18451174172957802-0.04463200204282713j),(-0.13902893340598393+0.06806455413252711j),(0.08333284099797333-0.08449252332812321j),(-0.008943461026734538-0.014238734692631826j),(0.0784889056334117+0.04475124627563394j),(0.06877919244576253-0.048730225410083955j),(-0.023499677543099826-0.00025316157577310455j)
337,(-0.6033471310217975+0j),(-0.043030283860135604+0.09028920128159694j),(0.10211813833113945-0.02550739259495062j),(0.014644439755141039-0.11482571349598088j),(-0.10379719666771293-0.08204777568315094j),(-0.12356225142150332+0.06316388180534953j),(0.016687229861272825+0.04450828243137865j),(0.013797359440360502+0.11994465880176684j),(0.08114031130564077+0.034549281184461544j),(1.0860573889222376+0.6713776269587j),(0.20397964444470496-0.3193417657910301j),(-0.1901492352311107-0.04052160192592259j),(-0.13911171894676952+0.05433495840685322j),(0.07625710949529373-0.05495776046689092j),(-0.020613341347086887-0.02431544771363835j),(0.05215143075309464+0.042139445375887485j),(0.06713645044822825-0.05819836195016214j),(-0.042198246821023556-0.005006850894826459j)
338,(-0.6033471310217975+0j),(-0.043030283860135604+0.09028920128159694j),(0.10211813833113945-0.02550739259495062j),(0.014644439755141039-0.11482571349598088j),(-0.10379719666771293-0.08204777568315094j),(-0.12356225142150332+0.06316388180534953j),(0.016687229861272825+0.04450828243137865j),(0.013797359440360502+0.11994465880176684j),(0.08114031130564077+0.034549281184461544j),(1.0860573889222376+0.6713776269587j),(0.20397964444470496-0.3193417657910301j),(-0.1901492352311107-0.04052160192592259j),(-0.13911171894676952+0.05433495840685322j),(0.07625710949529373-0.05495776046689092j),(-0.020613341347086887-0.02431544771363835j),(0.05215143075309464+0.042139445375887485j),(0.06713645044822825-0.05819836195016214j),(-0.042198246821023556-0.005006850894826459j)
339,(-0.6033471310217975+0j),(-0.035657011648842954+0.07077249803558205j),(0.10443420706061646-0.008442401879595485j),(0.011274099229732146-0.14137953276396195j),(-0.1351050977473009-0.07975026131544054j),(-0.14202020841039692+0.09376732571594931j),(0.040816643594635986+0.04556998845665018j),(0.023929391255838775+0.12152679801583126j),(0.09112983474571625+0.03527157365615925j),(1.0963165253517597+0.6605269361604375j),(0.19707976599514987-0.3121104531685331j),(-0.20679087272281463-0.038560107339194565j),(-0.13538444434168953+0.058630754900371874j),(0.07639794493062917-0.048215218076106375j),(-0.011658415162590153-0.0025051973348447065j),(0.044184981221339605+0.014395952130113309j),(0.053924632032000375-0.07104450083015308j),(-0.04384547168532935-0.00088849539370295j)
340,(-0.6033471310217975+0j),(-0.037775492351450966+0.08195037112518858j),(0.11027602722932564-0.0033476506038926787j),(-0.006948788814599077-0.13496575750751652j),(-0.136295586951859-0.07533241207350597j),(-0.1410986587807306+0.09788147608418425j),(0.0395588278202709+0.04795427429332677j),(0.01900869326814958+0.11381691828473169j),(0.09057745908807832+0.035863657848592995j),(1.09967102749931+0.6591757072649294j),(0.18148665447701728-0.30139807275504815j),(-0.20672994802845754-0.03852355361585251j),(-0.14050556040912088+0.06496745444859987j),(0.07663849432306062-0.0481711417637683j),(-0.015492798824289035-0.01010860762763199j),(0.04628957289843901+0.02357773659832927j),(0.04945803726475586-0.07592556049965973j),(-0.041163807549371545-0.01278639777880661j)
